categoria,subcategoria,variable,unidad,anio,valor
"POTENCIA INSTALADA
(*)",[MW],Salto Grande,[%],2025,0.02139122312908684
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2005,0.0
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2005,0.0
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2006,0.0
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2006,0.0
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2007,0.0
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2007,0.0
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2008,0.0
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2008,0.0
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2009,0.0
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2009,0.0
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2010,0.0
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2010,0.0
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2011,1.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2011,4.0079043890360564e-05
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2012,6.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2012,0.00019795756326244793
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2013,8.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2013,0.0002607505214056462
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2014,8.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2014,0.00025415174700346564
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2015,8.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2015,0.00024431301860652194
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2016,8.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2016,0.00024138123997366354
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2017,8.2
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2017,0.00022683303080630454
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2018,190.63
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2018,0.004946586826546194
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2019,439.22999999999996
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2019,0.011058501773041162
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2020,758.9600000000002
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2020,0.018091501530504896
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2021,1060.23
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2021,0.024662864896615344
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2022,1085.83
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2022,0.02529496602850397
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2023,1365.94
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2023,0.031204616676822318
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2024,1672.93
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2024,0.038590417822072814
"POTENCIA INSTALADA
(*)",[MW],Solar,[MW],2025,2463.83
"POTENCIA INSTALADA
(*)",Participación [%],Solar,[%],2025,0.055771785483743945
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2005,2277.2
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2005,0.09439605304119691
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2006,2344.2000000000003
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2006,0.09723787523503717
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2007,2359.2000000000003
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2007,0.09609114484583343
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2008,3512.1000000000004
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2008,0.13308374526101596
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2009,3744.2340000000004
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2009,0.1374749529607295
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2010,3588.334
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2010,0.12622843165148548
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2011,3492.504
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2011,0.11664685091938319
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2012,4035.5040000000004
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2012,0.12884815135094543
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2013,4061.3840000000005
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2013,0.12914731654006698
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2014,4292.384
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2014,0.13303864541582
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2015,4981.1
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2015,0.1484082410952374
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2016,5251.490000000001
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2016,0.1545867277938164
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2017,6005.620000000001
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2017,0.16613085200865352
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2018,7237.128
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2018,0.1877935373594324
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2019,7410.68
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2019,0.18657882639947337
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2020,6298.4710000000005
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2020,0.15013808071089477
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2021,5955.801
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2021,0.1385426892411331
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2022,5827.801
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2022,0.13576160938257506
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2023,5290.571
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2023,0.12086199983638557
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2024,4820.880000000001
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2024,0.11120595211400025
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[MW],2025,4441.88
"POTENCIA INSTALADA
(*)",POTENCIA,Turbina a gas,[%],2025,0.10054735046838968
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2005,4496.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2005,0.1863712693102149
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2006,4463.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2006,0.18512611431361267
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2007,4573.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2007,0.1862600904459123
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2008,4438.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2008,0.16816880540656268
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2009,4438.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2009,0.16294757251809514
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2010,4438.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2010,0.1561175129375617
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2011,4445.0
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2011,0.14845945841054392
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2012,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2012,0.14212075896674325
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2013,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2013,0.1415430147415625
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2014,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2014,0.13796100686119833
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2015,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2015,0.13262025712455494
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2016,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2016,0.1310288018744843
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2017,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2017,0.1231316081371979
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2018,4451.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2018,0.11550252993926673
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2019,4251.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2019,0.10703254044020807
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2020,4251.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2020,0.1013368178909065
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2021,4251.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2021,0.09889059095525607
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2022,4251.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2022,0.0990338815287624
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2023,4251.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2023,0.09711778439500053
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2024,3781.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2024,0.0872230684301326
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[MW],2025,3717.2
"POTENCIA INSTALADA
(*)",INSTALADA,Turbovapor,[%],2025,0.08414333821739851
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2005,13139.869999999999
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2005,0.5446828848912841
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2006,13093.87
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2006,0.5431362927240834
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2007,13321.12
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2007,0.5425744622875248
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2008,15151.78
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2008,0.5741452776888346
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2009,15626.984000000002
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2009,0.5737672619601426
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2010,16818.284
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2010,0.5916243059841341
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2011,17793.094
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2011,0.594275162809426
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2012,19024.254
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2012,0.6074185426977222
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2013,19091.094000000005
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2013,0.607074721305391
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2014,19350.399
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2014,0.5997485013492824
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2015,20443.0
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2015,0.6090842730942839
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2016,20764.067
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2016,0.6112263706531985
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2017,22895.753
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2017,0.6333552494612854
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2018,24530.768999999997
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2018,0.636539782722802
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2019,24559.986999999997
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2019,0.6183472435520522
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2020,25361.999
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2020,0.6045597182001207
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2021,25397.633
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2021,0.5907948194003372
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2022,25274.993000000002
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2022,0.5887939081676467
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2023,25437.173000000013
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2023,0.5811069540441123
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2024,25284.24900000001
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2024,0.5832460014628987
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[MW],2025,25104.629000000004
"POTENCIA INSTALADA
(*)",INSTALADA,Térmica,[%],2025,0.5682737783195178
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2005,0.07668746624197009
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2006,0.07673836241993803
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2007,0.08309000317289768
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2008,0.07730156895659933
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2009,0.08371348926121157
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2010,0.08020458077909885
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2011,0.09117982485057029
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2012,0.08764411470248702
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2013,0.08728782698274377
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2014,0.08507884701518453
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2015,0.08178527269206132
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2016,0.08080384191801299
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2017,0.07593374019064707
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2018,0.07122898200109795
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2019,0.0691109153905653
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2020,0.0654331871261146
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2021,0.06385365830169785
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2022,0.06394618103040384
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2023,0.06270895703901874
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2024,0.035754722328019024
"POTENCIA INSTALADA
(*)",[MW],Yacyretá,[%],2025,0.0350861331746927
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2005,1850.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2006,1850.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2007,2040.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2008,2040.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2009,2280.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2010,2280.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2011,2730.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2012,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2013,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2014,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2015,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2016,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2017,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2018,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2019,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2020,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2021,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2022,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2023,2745.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2024,1550.0
"POTENCIA INSTALADA
(*)",Participación [%],Yacyretá (******),[MW],2025,1550.0
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2005,56.49250000000001
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2006,65.16
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2007,72.44
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2008,96.94
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2009,61.74
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2010,79.61
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2011,111.26
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2012,111.63
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2013,108.56
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2014,98.97
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2015,52.32
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2016,43.64
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2017,54.13
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2018,71.34
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2019,64.358
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2020,41.74916666666667
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2021,70.67733333333334
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2022,100.77783333333333
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2023,82.45931865648971
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2024,80.53652290241963
"VARIABLES
NO MEM",Variables NO MEM,Barril de petróleo,[U$s / barril Brent],2025,69.16445116457321
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2005,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2006,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2007,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2008,366.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2009,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2010,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2011,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2012,366.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2013,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2014,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2015,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2016,366.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2017,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2018,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2019,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2020,366.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2021,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2022,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2023,365.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2024,366.0
"VARIABLES
NO MEM",Variables NO MEM,Cant de días,,2025,365.0
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2005,18.2
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2006,18.48193681318682
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2007,17.585524781341125
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2008,18.892917847025494
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2009,18.538601108033266
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2010,18.434726027397264
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2011,18.254931506849335
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2012,18.677185792349718
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2013,18.4790410958904
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2014,18.615068493150677
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2015,18.81527397260273
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2016,18.057786885245893
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2017,19.12260273972601
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2018,18.799726027397256
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2019,18.67
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2020,18.58
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2021,18.68981337288345
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2022,18.374566957112844
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2023,19.387233422939065
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2024,18.94056899641577
"VARIABLES
NO MEM",Variables NO MEM,TEMPERATURA MEDIA,[°C],2025,19.159955197132618
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2005,2.9149333333333334
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2006,3.0784249999999997
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2007,3.119566666666666
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2008,3.17995
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2009,3.7478000000000002
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2010,3.9225500000000006
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2011,4.144158333333333
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2012,4.57595
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2013,5.544241666666667
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2014,8.231366666666666
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2015,9.442083333333333
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2016,14.944875000000001
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2017,16.758258333333334
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2018,29.316883333333333
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2019,49.2252
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2020,71.60574166666665
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2021,95.80361666666666
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2022,133.55472500000002
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2023,317.1612416666667
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2024,925.097225
"VARIABLES
NO MEM",% Cobertura,Tasa de Cambio,[$ar/usd],2025,1262.3816333333334
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2005,0.7282735323023919
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2006,0.5317592237208918
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2007,0.3694630654069733
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2008,0.2985554540786546
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2009,0.31194409706447634
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2010,0.22135626030169928
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2011,0.18003554446472142
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2012,0.24683029552316227
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2013,0.23909424659929226
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2014,0.1692015056194631
VARIABLES ECONÓMICAS,% Cobertura,% Cobertura Monómico Estacional / Total,[%],2015,0.1424641121719799
